user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method
U146943,40,Female,Germany,Europe,Premium,17.99,2023-12-23,2026-02-07,Card
U146944,50,Female,India,Asia,Premium,17.99,2022-11-19,2026-02-07,Card
U146945,21,Female,South Africa,Africa,Standard,13.99,2022-07-08,2026-02-07,Card
U146946,17,Female,USA,North America,Premium,17.99,2023-10-01,2026-02-07,Bank Transfer
U146947,30,Female,Canada,North America,Basic,8.99,2023-05-08,2026-02-07,Wallet
U146948,30,Female,Japan,Asia,Standard,13.99,2023-06-03,2026-02-07,Card
U146949,60,Male,France,Europe,Basic,8.99,2024-04-29,2026-02-07,Bank Transfer
U146950,17,Male,Japan,Asia,Standard,13.99,2024-02-06,2026-02-07,Card
U146951,40,Male,Germany,Europe,Basic,8.99,2024-03-20,2026-02-07,Bank Transfer
U146952,60,Female,USA,North America,Premium,17.99,2023-06-04,2026-02-07,Card
U146953,50,Male,India,Asia,Premium,17.99,2024-05-05,2026-02-07,Wallet
U146954,50,Male,Germany,Europe,Standard,13.99,2023-08-28,2026-02-07,Wallet
U146955,21,Male,Japan,Asia,Standard,13.99,2022-04-03,2026-02-07,Bank Transfer
U146956,40,Female,Canada,North America,Premium,17.99,2023-03-14,2026-02-07,Bank Transfer
U146957,50,Male,USA,North America,Basic,8.99,2024-04-26,2024-12-20 00:00:00,Card
U146958,21,Female,Brazil,South America,Basic,8.99,2023-10-29,2026-02-07,Card
U146959,21,Female,Canada,North America,Standard,13.99,2022-08-22,2026-02-07,Bank Transfer
U146960,17,Male,South Africa,Africa,Standard,13.99,2022-04-21,2026-02-07,Card
U146961,60,Male,UK,Europe,Basic,8.99,2024-04-07,2026-02-07,Bank Transfer
U146962,50,Male,UK,Europe,Basic,8.99,2022-10-09,2026-02-07,Card
U146963,21,Male,Nigeria,Africa,Standard,13.99,2022-06-02,2026-02-07,Card
U146964,50,Female,France,Europe,Premium,17.99,2023-02-08,2026-02-07,Card
U146965,30,Female,Nigeria,Africa,Standard,13.99,2023-08-24,2026-02-07,Card
U146966,60,Female,Japan,Asia,Basic,8.99,2023-03-20,2026-02-07,Bank Transfer
U146967,21,Male,UK,Europe,Basic,8.99,2024-05-17,2025-02-17 00:00:00,Bank Transfer
U146968,30,Male,UK,Europe,Basic,8.99,2022-03-06,2022-10-26 00:00:00,Card
U146969,50,Male,Germany,Europe,Premium,17.99,2023-02-28,2026-02-07,Wallet
U146970,50,Male,Brazil,South America,Basic,8.99,2024-05-25,2025-10-05 00:00:00,Card
U146971,40,Male,Brazil,South America,Standard,13.99,2022-10-24,2026-02-07,Card
U146972,30,Female,India,Asia,Basic,8.99,2022-02-26,2026-02-07,Wallet
U146973,60,Male,USA,North America,Basic,8.99,2023-03-29,2026-02-07,Bank Transfer
U146974,17,Female,India,Asia,Basic,8.99,2024-03-12,2024-05-27 00:00:00,Bank Transfer
U146975,17,Male,Canada,North America,Basic,8.99,2024-03-21,2026-02-07,Wallet
U146976,50,Female,Canada,North America,Premium,17.99,2022-01-17,2026-02-07,Wallet
U146977,40,Female,UK,Europe,Basic,8.99,2022-09-20,2026-02-07,Wallet
U146978,17,Male,Nigeria,Africa,Standard,13.99,2024-06-04,2025-07-11 00:00:00,Bank Transfer
U146979,30,Male,Germany,Europe,Basic,8.99,2022-01-06,2026-02-07,Card
U146980,21,Female,Japan,Asia,Standard,13.99,2024-01-23,2026-02-07,Wallet
U146981,60,Female,India,Asia,Premium,17.99,2023-07-10,2024-01-22 00:00:00,Bank Transfer
U146982,30,Male,Canada,North America,Premium,17.99,2022-01-07,2026-02-07,Wallet
U146983,17,Female,South Africa,Africa,Basic,8.99,2023-04-15,2026-02-07,Bank Transfer
U146984,60,Female,France,Europe,Premium,17.99,2022-12-18,2026-02-07,Card
U146985,40,Female,India,Asia,Standard,13.99,2023-04-07,2026-02-07,Card
U146986,17,Male,UK,Europe,Premium,17.99,2023-08-16,2026-02-07,Wallet
U146987,17,Male,Japan,Asia,Basic,8.99,2022-04-03,2026-02-07,Wallet
U146988,50,Female,India,Asia,Basic,8.99,2022-09-01,2022-10-04 00:00:00,Wallet
U146989,60,Female,Brazil,South America,Premium,17.99,2022-01-27,2026-02-07,Wallet
U146990,40,Female,Brazil,South America,Basic,8.99,2022-01-10,2022-06-06 00:00:00,Card
U146991,60,Male,Germany,Europe,Standard,13.99,2022-05-10,2026-02-07,Card
U146992,50,Female,Japan,Asia,Premium,17.99,2023-07-16,2026-02-07,Bank Transfer
U146993,60,Female,France,Europe,Basic,8.99,2022-12-10,2026-02-07,Wallet
U146994,50,Female,India,Asia,Premium,17.99,2022-04-29,2026-02-07,Bank Transfer
U146995,40,Female,India,Asia,Basic,8.99,2023-06-17,2026-02-07,Bank Transfer
U146996,50,Female,France,Europe,Basic,8.99,2022-09-15,2026-02-07,Wallet
U146997,60,Male,Japan,Asia,Basic,8.99,2023-07-17,2026-02-07,Wallet
U146998,50,Female,Japan,Asia,Basic,8.99,2024-03-19,2026-02-07,Card
U146999,50,Female,USA,North America,Premium,17.99,2022-01-09,2026-02-07,Bank Transfer
U147000,50,Female,Canada,North America,Basic,8.99,2022-03-03,2026-02-07,Wallet
U147001,50,Female,Japan,Asia,Basic,8.99,2023-08-05,2024-10-08 00:00:00,Bank Transfer
U147002,60,Male,Nigeria,Africa,Basic,8.99,2023-06-15,2026-02-07,Bank Transfer
U147003,30,Male,Brazil,South America,Premium,17.99,2022-07-14,2026-02-07,Card
U147004,50,Male,Nigeria,Africa,Standard,13.99,2023-05-06,2026-02-07,Bank Transfer
U147005,21,Female,UK,Europe,Standard,13.99,2023-10-06,2026-02-07,Card
U147006,17,Male,Brazil,South America,Premium,17.99,2023-12-04,2026-02-07,Bank Transfer
U147007,60,Female,India,Asia,Basic,8.99,2023-06-15,2026-02-07,Card
U147008,17,Female,Germany,Europe,Basic,8.99,2024-05-27,2026-02-07,Wallet
U147009,21,Female,Brazil,South America,Premium,17.99,2022-07-28,2026-02-07,Wallet
U147010,30,Male,France,Europe,Premium,17.99,2023-02-20,2026-02-07,Card
U147011,50,Male,Nigeria,Africa,Premium,17.99,2023-01-13,2026-02-07,Card
U147012,50,Female,USA,North America,Basic,8.99,2022-11-07,2026-02-07,Bank Transfer
U147013,21,Female,UK,Europe,Premium,17.99,2022-02-20,2026-02-07,Bank Transfer
U147014,60,Female,UK,Europe,Standard,13.99,2022-02-04,2026-02-07,Card
U147015,60,Female,Nigeria,Africa,Basic,8.99,2022-10-02,2026-02-07,Card
U147016,40,Female,UK,Europe,Basic,8.99,2023-10-16,2026-02-07,Wallet
U147017,40,Female,Brazil,South America,Basic,8.99,2022-10-26,2026-02-07,Bank Transfer
U147018,30,Male,UK,Europe,Basic,8.99,2022-10-29,2026-02-07,Bank Transfer
U147019,17,Female,India,Asia,Standard,13.99,2024-01-15,2026-02-07,Card
U147020,60,Male,Canada,North America,Standard,13.99,2022-07-26,2026-02-07,Wallet
U147021,40,Male,Brazil,South America,Basic,8.99,2023-03-12,2026-02-07,Wallet
U147022,40,Female,Nigeria,Africa,Standard,13.99,2023-10-10,2026-02-07,Bank Transfer
U147023,17,Male,India,Asia,Basic,8.99,2023-11-27,2026-02-07,Card
U147024,30,Female,France,Europe,Standard,13.99,2022-08-17,2026-02-07,Wallet
U147025,17,Female,South Africa,Africa,Premium,17.99,2024-04-09,2026-02-07,Bank Transfer
U147026,17,Female,Brazil,South America,Standard,13.99,2024-01-24,2026-02-07,Bank Transfer
U147027,60,Female,UK,Europe,Basic,8.99,2023-05-19,2026-02-07,Card
U147028,40,Female,France,Europe,Standard,13.99,2022-11-01,2026-02-07,Bank Transfer
U147029,40,Female,Brazil,South America,Premium,17.99,2022-03-24,2026-02-07,Wallet
U147030,50,Female,India,Asia,Basic,8.99,2024-04-10,2024-07-11 00:00:00,Card
U147031,30,Female,India,Asia,Premium,17.99,2022-02-14,2026-02-07,Card
U147032,30,Female,UK,Europe,Standard,13.99,2022-11-01,2026-02-07,Card
U147033,50,Male,Germany,Europe,Basic,8.99,2022-10-14,2026-02-07,Card
U147034,60,Male,Japan,Asia,Basic,8.99,2023-04-12,2026-02-07,Wallet
U147035,40,Male,Germany,Europe,Basic,8.99,2024-03-29,2026-02-07,Wallet
U147036,40,Male,South Africa,Africa,Basic,8.99,2022-05-05,2026-02-07,Wallet
U147037,21,Female,India,Asia,Premium,17.99,2024-01-20,2026-02-07,Wallet
U147038,30,Female,Canada,North America,Basic,8.99,2022-07-04,2026-02-07,Wallet
U147039,17,Female,France,Europe,Standard,13.99,2023-09-01,2026-02-07,Bank Transfer
U147040,50,Male,USA,North America,Standard,13.99,2022-01-07,2026-02-07,Wallet
U147041,60,Female,Japan,Asia,Premium,17.99,2024-05-06,2026-02-07,Card
U147042,60,Female,Canada,North America,Basic,8.99,2023-10-18,2026-02-07,Wallet
U147043,21,Female,South Africa,Africa,Basic,8.99,2023-12-05,2026-02-07,Wallet
U147044,17,Male,Brazil,South America,Standard,13.99,2024-03-28,2026-02-07,Card
U147045,17,Male,USA,North America,Basic,8.99,2023-10-23,2026-02-07,Card
U147046,60,Female,Brazil,South America,Standard,13.99,2024-05-28,2024-11-16 00:00:00,Wallet
U147047,30,Female,Brazil,South America,Basic,8.99,2023-10-06,2024-03-18 00:00:00,Bank Transfer
U147048,17,Male,USA,North America,Standard,13.99,2022-04-28,2026-02-07,Card
U147049,40,Female,France,Europe,Basic,8.99,2022-07-31,2026-02-07,Bank Transfer
U147050,50,Female,Canada,North America,Premium,17.99,2022-12-29,2026-02-07,Card
U147051,17,Male,South Africa,Africa,Basic,8.99,2024-01-11,2026-02-07,Wallet
U147052,30,Female,Japan,Asia,Basic,8.99,2024-02-03,2026-02-07,Wallet
U147053,17,Male,Nigeria,Africa,Basic,8.99,2023-06-19,2026-02-07,Card
U147054,21,Female,USA,North America,Basic,8.99,2022-03-20,2026-02-07,Bank Transfer
U147055,60,Female,UK,Europe,Standard,13.99,2023-11-12,2024-07-23 00:00:00,Bank Transfer
U147056,17,Female,India,Asia,Premium,17.99,2023-08-01,2026-02-07,Wallet
U147057,30,Male,Germany,Europe,Basic,8.99,2022-02-17,2026-02-07,Card
U147058,40,Female,Nigeria,Africa,Basic,8.99,2024-03-20,2026-02-07,Wallet
U147059,40,Male,France,Europe,Basic,8.99,2023-05-17,2026-02-07,Bank Transfer
U147060,21,Male,Brazil,South America,Basic,8.99,2022-11-14,2026-02-07,Bank Transfer
U147061,17,Female,India,Asia,Basic,8.99,2022-08-21,2026-02-07,Card
U147062,40,Female,USA,North America,Basic,8.99,2023-10-11,2026-02-07,Bank Transfer
U147063,30,Male,South Africa,Africa,Premium,17.99,2024-03-22,2026-02-07,Card
U147064,30,Male,USA,North America,Standard,13.99,2022-12-08,2024-02-14 00:00:00,Card
U147065,30,Female,India,Asia,Standard,13.99,2022-05-02,2026-02-07,Bank Transfer
U147066,50,Female,UK,Europe,Basic,8.99,2022-08-23,2022-09-30 00:00:00,Wallet
U147067,17,Female,Japan,Asia,Premium,17.99,2022-10-23,2026-02-07,Card
U147068,60,Female,USA,North America,Premium,17.99,2022-08-26,2026-02-07,Card
U147069,17,Male,Japan,Asia,Premium,17.99,2023-05-09,2026-02-07,Wallet
U147070,50,Male,Nigeria,Africa,Basic,8.99,2023-08-31,2026-02-07,Wallet
U147071,30,Female,Japan,Asia,Basic,8.99,2024-04-20,2026-02-07,Bank Transfer
U147072,21,Female,Nigeria,Africa,Basic,8.99,2022-09-27,2026-02-07,Card
U147073,17,Male,Germany,Europe,Basic,8.99,2023-03-10,2023-08-05 00:00:00,Bank Transfer
U147074,40,Female,India,Asia,Premium,17.99,2023-03-19,2026-02-07,Wallet
U147075,40,Female,UK,Europe,Premium,17.99,2023-12-24,2026-02-07,Card
U147076,40,Male,USA,North America,Standard,13.99,2023-07-30,2024-12-01 00:00:00,Card
U147077,21,Male,Nigeria,Africa,Basic,8.99,2022-01-12,2026-02-07,Wallet
U147078,17,Male,India,Asia,Standard,13.99,2022-03-20,2026-02-07,Wallet
U147079,40,Female,Nigeria,Africa,Premium,17.99,2022-08-21,2026-02-07,Card
U147080,60,Female,Canada,North America,Standard,13.99,2023-02-03,2026-02-07,Wallet
U147081,17,Male,UK,Europe,Premium,17.99,2022-08-22,2026-02-07,Card
U147082,50,Female,USA,North America,Basic,8.99,2023-07-11,2024-02-12 00:00:00,Wallet
U147083,30,Female,India,Asia,Premium,17.99,2023-10-03,2026-02-07,Bank Transfer
U147084,50,Male,Nigeria,Africa,Basic,8.99,2023-03-12,2026-02-07,Card
U147085,60,Male,UK,Europe,Premium,17.99,2022-07-26,2026-02-07,Wallet
U147086,40,Female,Germany,Europe,Basic,8.99,2022-01-29,2023-01-29 00:00:00,Card
U147087,50,Female,South Africa,Africa,Standard,13.99,2022-11-12,2026-02-07,Wallet
U147088,30,Male,Canada,North America,Standard,13.99,2023-03-10,2026-02-07,Wallet
U147089,50,Female,South Africa,Africa,Premium,17.99,2022-03-01,2026-02-07,Card
U147090,30,Female,South Africa,Africa,Basic,8.99,2023-06-30,2026-02-07,Wallet
U147091,60,Male,Japan,Asia,Standard,13.99,2022-08-05,2026-02-07,Card
U147092,21,Female,UK,Europe,Basic,8.99,2023-09-05,2026-02-07,Wallet
U147093,50,Female,Japan,Asia,Basic,8.99,2022-03-01,2026-02-07,Bank Transfer
U147094,50,Female,France,Europe,Standard,13.99,2022-07-22,2026-02-07,Bank Transfer
U147095,17,Male,Germany,Europe,Standard,13.99,2022-02-24,2026-02-07,Wallet
U147096,30,Male,Nigeria,Africa,Basic,8.99,2023-08-05,2026-02-07,Bank Transfer
U147097,60,Female,UK,Europe,Standard,13.99,2023-10-12,2025-05-26 00:00:00,Bank Transfer
U147098,17,Female,India,Asia,Basic,8.99,2024-05-05,2026-02-07,Wallet
U147099,40,Male,France,Europe,Premium,17.99,2023-05-20,2026-02-07,Bank Transfer
U147100,60,Female,South Africa,Africa,Premium,17.99,2022-03-20,2026-02-07,Card
U147101,60,Female,India,Asia,Premium,17.99,2023-01-19,2026-02-07,Card
U147102,50,Female,Japan,Asia,Premium,17.99,2024-04-01,2026-02-07,Card
U147103,40,Male,Japan,Asia,Standard,13.99,2023-02-27,2026-02-07,Card
U147104,17,Male,UK,Europe,Standard,13.99,2022-11-13,2026-02-07,Card
U147105,60,Female,Canada,North America,Basic,8.99,2022-06-17,2022-12-10 00:00:00,Bank Transfer
U147106,60,Male,France,Europe,Basic,8.99,2022-08-07,2023-03-12 00:00:00,Bank Transfer
U147107,30,Female,South Africa,Africa,Standard,13.99,2024-04-28,2026-02-07,Wallet
U147108,30,Female,Nigeria,Africa,Basic,8.99,2022-10-28,2026-02-07,Wallet
U147109,50,Female,India,Asia,Standard,13.99,2023-11-09,2024-05-19 00:00:00,Bank Transfer
U147110,21,Male,Brazil,South America,Basic,8.99,2022-12-14,2026-02-07,Wallet
U147111,60,Male,Nigeria,Africa,Basic,8.99,2023-03-23,2026-02-07,Bank Transfer
U147112,30,Male,UK,Europe,Standard,13.99,2022-10-14,2023-04-25 00:00:00,Wallet
U147113,40,Male,UK,Europe,Basic,8.99,2022-11-20,2026-02-07,Bank Transfer
U147114,40,Female,Canada,North America,Basic,8.99,2022-04-09,2026-02-07,Bank Transfer
U147115,21,Male,Japan,Asia,Premium,17.99,2023-04-29,2026-02-07,Wallet
U147116,60,Female,Brazil,South America,Premium,17.99,2022-04-30,2026-02-07,Card
U147117,60,Female,UK,Europe,Basic,8.99,2023-01-16,2026-02-07,Bank Transfer
U147118,21,Male,Nigeria,Africa,Premium,17.99,2023-10-17,2023-12-23 00:00:00,Bank Transfer
U147119,60,Female,South Africa,Africa,Basic,8.99,2022-11-07,2023-01-11 00:00:00,Bank Transfer
U147120,17,Male,India,Asia,Standard,13.99,2022-09-02,2024-03-13 00:00:00,Bank Transfer
U147121,21,Male,Brazil,South America,Basic,8.99,2022-05-22,2026-02-07,Card
U147122,60,Female,India,Asia,Standard,13.99,2022-11-14,2026-02-07,Wallet
U147123,40,Male,India,Asia,Standard,13.99,2022-03-03,2026-02-07,Card
U147124,17,Female,Brazil,South America,Basic,8.99,2023-12-09,2026-02-07,Wallet
U147125,50,Male,Germany,Europe,Basic,8.99,2022-03-16,2026-02-07,Card
U147126,21,Male,Japan,Asia,Basic,8.99,2022-08-27,2023-08-27 00:00:00,Wallet
U147127,21,Female,Brazil,South America,Standard,13.99,2023-12-02,2026-02-07,Card
U147128,50,Female,India,Asia,Standard,13.99,2024-01-31,2026-02-07,Card
U147129,50,Male,Brazil,South America,Premium,17.99,2022-11-02,2026-02-07,Wallet
U147130,30,Female,UK,Europe,Standard,13.99,2022-11-04,2026-02-07,Bank Transfer
U147131,50,Male,France,Europe,Standard,13.99,2024-05-23,2026-02-07,Bank Transfer
U147132,40,Male,Germany,Europe,Basic,8.99,2022-06-16,2026-02-07,Bank Transfer
U147133,60,Male,Canada,North America,Basic,8.99,2022-01-12,2026-02-07,Card
U147134,30,Female,Japan,Asia,Basic,8.99,2022-12-23,2026-02-07,Bank Transfer
U147135,40,Female,UK,Europe,Premium,17.99,2022-04-05,2026-02-07,Card
U147136,60,Female,South Africa,Africa,Basic,8.99,2022-12-15,2026-02-07,Bank Transfer
U147137,60,Female,USA,North America,Standard,13.99,2024-01-03,2026-02-07,Card
U147138,60,Male,Brazil,South America,Premium,17.99,2022-11-24,2026-02-07,Wallet
U147139,50,Male,Canada,North America,Premium,17.99,2023-08-23,2026-02-07,Card
U147140,50,Male,France,Europe,Standard,13.99,2022-10-21,2023-06-06 00:00:00,Wallet
U147141,21,Male,India,Asia,Basic,8.99,2024-06-03,2026-02-07,Bank Transfer
U147142,40,Female,USA,North America,Basic,8.99,2022-10-30,2026-02-07,Wallet
U147143,21,Female,Brazil,South America,Standard,13.99,2022-08-07,2026-02-07,Bank Transfer
U147144,30,Male,France,Europe,Basic,8.99,2023-01-15,2026-02-07,Bank Transfer
U147145,21,Female,France,Europe,Premium,17.99,2023-07-22,2026-02-07,Wallet
U147146,40,Female,Germany,Europe,Premium,17.99,2022-04-16,2026-02-07,Bank Transfer
U147147,60,Female,USA,North America,Basic,8.99,2024-04-21,2026-02-07,Bank Transfer
U147148,40,Male,USA,North America,Standard,13.99,2022-02-03,2022-09-25 00:00:00,Wallet
U147149,21,Male,South Africa,Africa,Premium,17.99,2023-08-16,2026-02-07,Bank Transfer
U147150,17,Female,Germany,Europe,Standard,13.99,2024-05-01,2025-03-21 00:00:00,Card
U147151,21,Male,Canada,North America,Premium,17.99,2022-12-27,2023-10-29 00:00:00,Card
U147152,60,Male,Germany,Europe,Premium,17.99,2023-02-09,2026-02-07,Card
U147153,30,Female,Canada,North America,Premium,17.99,2022-02-28,2023-03-22 00:00:00,Bank Transfer
U147154,30,Male,Nigeria,Africa,Standard,13.99,2024-02-04,2026-02-07,Bank Transfer
U147155,40,Male,USA,North America,Premium,17.99,2024-03-21,2026-02-07,Card
U147156,17,Male,Germany,Europe,Basic,8.99,2024-02-16,2026-02-07,Bank Transfer
U147157,17,Male,UK,Europe,Basic,8.99,2022-03-24,2023-01-25 00:00:00,Wallet
U147158,40,Female,Canada,North America,Standard,13.99,2023-11-11,2026-02-07,Card
U147159,40,Female,Japan,Asia,Standard,13.99,2023-04-05,2026-02-07,Bank Transfer
U147160,30,Female,India,Asia,Basic,8.99,2022-11-24,2023-10-24 00:00:00,Wallet
U147161,17,Female,Germany,Europe,Basic,8.99,2022-10-22,2026-02-07,Wallet
U147162,40,Female,Canada,North America,Basic,8.99,2023-03-15,2026-02-07,Bank Transfer
U147163,50,Male,Nigeria,Africa,Premium,17.99,2023-07-14,2026-02-07,Wallet
U147164,60,Male,Canada,North America,Basic,8.99,2024-05-11,2026-02-07,Card
U147165,30,Female,South Africa,Africa,Standard,13.99,2023-09-10,2025-02-15 00:00:00,Wallet
U147166,30,Female,Japan,Asia,Standard,13.99,2023-08-10,2026-02-07,Bank Transfer
U147167,30,Female,Germany,Europe,Basic,8.99,2023-08-01,2024-05-25 00:00:00,Wallet
U147168,30,Male,India,Asia,Basic,8.99,2022-10-03,2026-02-07,Bank Transfer
U147169,17,Female,Germany,Europe,Standard,13.99,2022-12-17,2026-02-07,Bank Transfer
U147170,21,Female,South Africa,Africa,Basic,8.99,2022-03-31,2022-06-24 00:00:00,Card
U147171,30,Female,USA,North America,Basic,8.99,2022-09-03,2026-02-07,Card
U147172,21,Male,India,Asia,Premium,17.99,2024-01-12,2026-02-07,Bank Transfer
U147173,40,Female,UK,Europe,Premium,17.99,2024-03-08,2026-02-07,Bank Transfer
U147174,50,Female,Japan,Asia,Premium,17.99,2022-12-29,2026-02-07,Card
U147175,21,Male,Nigeria,Africa,Standard,13.99,2023-08-27,2026-02-07,Wallet
U147176,50,Female,India,Asia,Premium,17.99,2023-08-13,2026-02-07,Card
U147177,50,Female,South Africa,Africa,Basic,8.99,2022-12-10,2026-02-07,Wallet
U147178,50,Female,France,Europe,Basic,8.99,2022-11-23,2026-02-07,Card
U147179,21,Male,Brazil,South America,Basic,8.99,2022-01-18,2026-02-07,Wallet
U147180,60,Male,Brazil,South America,Basic,8.99,2023-12-31,2026-02-07,Wallet
U147181,30,Female,Nigeria,Africa,Basic,8.99,2022-08-15,2023-01-16 00:00:00,Card
U147182,30,Male,Canada,North America,Premium,17.99,2023-05-21,2026-02-07,Bank Transfer
U147183,17,Male,South Africa,Africa,Standard,13.99,2023-12-21,2026-02-07,Bank Transfer
U147184,60,Female,Japan,Asia,Standard,13.99,2022-04-13,2026-02-07,Wallet
U147185,17,Male,South Africa,Africa,Basic,8.99,2023-07-01,2024-08-14 00:00:00,Card
U147186,17,Male,Brazil,South America,Premium,17.99,2023-06-05,2026-02-07,Bank Transfer
U147187,50,Male,Japan,Asia,Premium,17.99,2022-05-31,2026-02-07,Bank Transfer
U147188,21,Male,USA,North America,Basic,8.99,2022-12-03,2026-02-07,Card
U147189,17,Female,India,Asia,Premium,17.99,2023-04-11,2026-02-07,Wallet
U147190,50,Male,Brazil,South America,Premium,17.99,2022-04-02,2026-02-07,Card
U147191,50,Male,South Africa,Africa,Standard,13.99,2022-03-04,2026-02-07,Card
U147192,50,Male,USA,North America,Basic,8.99,2023-10-03,2026-02-07,Wallet
U147193,40,Female,South Africa,Africa,Standard,13.99,2023-09-16,2026-02-07,Bank Transfer
U147194,40,Female,Nigeria,Africa,Standard,13.99,2023-10-26,2026-02-07,Bank Transfer
U147195,17,Male,Japan,Asia,Standard,13.99,2022-04-11,2023-07-04 00:00:00,Wallet
U147196,21,Male,USA,North America,Standard,13.99,2022-10-31,2026-02-07,Card
U147197,60,Female,USA,North America,Standard,13.99,2022-08-18,2026-02-07,Card
U147198,17,Female,South Africa,Africa,Standard,13.99,2023-03-19,2026-02-07,Wallet
U147199,30,Female,USA,North America,Standard,13.99,2022-05-10,2023-01-09 00:00:00,Wallet
U147200,17,Male,UK,Europe,Premium,17.99,2022-05-15,2026-02-07,Wallet
U147201,21,Male,Japan,Asia,Standard,13.99,2022-06-24,2026-02-07,Wallet
U147202,50,Male,South Africa,Africa,Standard,13.99,2024-02-28,2026-02-07,Card
U147203,21,Female,Germany,Europe,Premium,17.99,2023-08-10,2026-02-07,Bank Transfer
U147204,17,Female,USA,North America,Premium,17.99,2022-10-06,2026-02-07,Wallet
U147205,40,Male,France,Europe,Basic,8.99,2023-05-21,2026-02-07,Bank Transfer
U147206,50,Female,USA,North America,Standard,13.99,2023-02-12,2026-02-07,Card
U147207,17,Female,India,Asia,Premium,17.99,2024-05-22,2026-02-07,Bank Transfer
U147208,60,Female,USA,North America,Premium,17.99,2023-07-20,2026-02-07,Card
U147209,30,Female,Canada,North America,Premium,17.99,2023-04-13,2026-02-07,Card
U147210,60,Male,Brazil,South America,Basic,8.99,2022-02-18,2026-02-07,Wallet
U147211,40,Male,UK,Europe,Standard,13.99,2024-06-04,2026-02-07,Bank Transfer
U147212,17,Male,South Africa,Africa,Standard,13.99,2023-04-21,2026-02-07,Wallet
U147213,60,Female,Germany,Europe,Premium,17.99,2024-02-13,2026-02-07,Card
U147214,17,Male,South Africa,Africa,Premium,17.99,2023-11-03,2026-02-07,Card
U147215,60,Male,Japan,Asia,Standard,13.99,2023-09-09,2026-02-07,Wallet
U147216,50,Female,Japan,Asia,Premium,17.99,2024-02-13,2026-02-07,Card
U147217,21,Female,South Africa,Africa,Standard,13.99,2022-01-05,2026-02-07,Card
U147218,50,Male,Japan,Asia,Premium,17.99,2024-01-21,2026-02-07,Wallet
U147219,60,Female,USA,North America,Basic,8.99,2022-11-12,2026-02-07,Card
U147220,30,Male,UK,Europe,Premium,17.99,2022-01-08,2026-02-07,Bank Transfer
U147221,30,Male,Germany,Europe,Standard,13.99,2022-05-06,2022-10-06 00:00:00,Bank Transfer
U147222,21,Male,UK,Europe,Basic,8.99,2022-10-25,2023-06-08 00:00:00,Bank Transfer
U147223,30,Male,UK,Europe,Standard,13.99,2023-12-11,2025-06-25 00:00:00,Bank Transfer
U147224,50,Female,Germany,Europe,Standard,13.99,2023-08-08,2026-02-07,Bank Transfer
U147225,40,Female,Germany,Europe,Standard,13.99,2022-10-05,2026-02-07,Card
U147226,17,Female,Nigeria,Africa,Standard,13.99,2024-02-25,2026-02-07,Bank Transfer
U147227,30,Female,UK,Europe,Basic,8.99,2023-02-01,2026-02-07,Card
U147228,17,Male,Brazil,South America,Standard,13.99,2022-07-24,2026-02-07,Card
U147229,40,Male,India,Asia,Standard,13.99,2024-05-15,2026-02-07,Wallet
U147230,30,Male,South Africa,Africa,Basic,8.99,2024-02-02,2026-02-07,Bank Transfer
U147231,50,Female,Japan,Asia,Basic,8.99,2022-11-27,2026-02-07,Wallet
U147232,30,Female,Nigeria,Africa,Standard,13.99,2022-10-28,2026-02-07,Bank Transfer
U147233,50,Female,Brazil,South America,Standard,13.99,2023-12-22,2026-02-07,Wallet
U147234,30,Male,Nigeria,Africa,Standard,13.99,2023-02-12,2026-02-07,Bank Transfer
U147235,17,Female,Japan,Asia,Standard,13.99,2022-09-27,2026-02-07,Bank Transfer
U147236,50,Female,UK,Europe,Standard,13.99,2023-04-18,2026-02-07,Bank Transfer
U147237,30,Male,India,Asia,Premium,17.99,2022-07-29,2026-02-07,Card
U147238,60,Female,USA,North America,Premium,17.99,2024-01-07,2026-02-07,Wallet
U147239,40,Female,Canada,North America,Basic,8.99,2022-10-30,2024-01-19 00:00:00,Wallet
U147240,40,Male,USA,North America,Premium,17.99,2023-07-03,2026-02-07,Card
U147241,21,Male,UK,Europe,Basic,8.99,2022-07-22,2026-02-07,Card
U147242,17,Male,France,Europe,Premium,17.99,2023-10-20,2026-02-07,Wallet
U147243,30,Male,Brazil,South America,Basic,8.99,2022-11-06,2023-07-15 00:00:00,Bank Transfer
U147244,60,Male,Brazil,South America,Standard,13.99,2024-02-21,2024-09-23 00:00:00,Bank Transfer
U147245,21,Male,Canada,North America,Basic,8.99,2023-07-30,2023-10-03 00:00:00,Wallet
U147246,30,Female,Canada,North America,Basic,8.99,2023-03-25,2026-02-07,Wallet
U147247,40,Female,Brazil,South America,Basic,8.99,2022-11-14,2026-02-07,Wallet
U147248,17,Male,Nigeria,Africa,Basic,8.99,2023-12-27,2024-09-29 00:00:00,Wallet
U147249,60,Male,Canada,North America,Standard,13.99,2022-04-09,2026-02-07,Card
U147250,17,Female,South Africa,Africa,Basic,8.99,2023-02-25,2026-02-07,Card
U147251,40,Male,India,Asia,Basic,8.99,2023-04-06,2026-02-07,Card
U147252,60,Male,India,Asia,Premium,17.99,2024-03-29,2026-02-07,Bank Transfer
U147253,17,Male,UK,Europe,Premium,17.99,2023-04-15,2026-02-07,Bank Transfer
